Duration,Service,Source bytes,Destination bytes,Count,Same_srv_rate,Serror_rate,Srv_serror_rate,Dst_host_count,Dst_host_srv_count,Dst_host_same_src_port_rate,Dst_host_serror_rate,Dst_host_srv_serror_rate,Flag,IDS_detection,Malware_detection,Ashula_detection,Label,Source_IP_Address,Source_Port_Number,Destination_IP_Address,Destination_Port_Number,Start_Time,Protocol
0.000000,other,0,0,0,0.00,0.00,0.00,0,7,0.00,0.00,0.00,OTH,0,0,0,0,fd54:2a81:0ff9:bda4:7d10:27cf:604e:2170,31400,fd54:2a81:0ff9:c482:19c8:2da9:7a9f:6e7a,80,06:40:20,tcp
0.000000,other,0,0,0,0.00,0.00,1.00,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:7dc1:4854:7724:2a1d:3803,6000,fd54:2a81:0ff9:5300:7dc9:2742:60f9:4cc7,22,06:53:40,tcp
3.000401,other,0,0,0,0.00,0.00,0.71,0,14,0.00,0.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:bf6c:2778:602e:031e:0268,38683,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,25,20:18:49,tcp
0.951965,other,0,0,6,0.67,0.00,0.45,0,19,0.00,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:fe61:1772:0c16:188d:3358,37866,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,25,14:31:03,tcp
3.071657,other,0,0,0,0.00,0.00,0.71,0,2,0.00,0.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:f536:44e7:09bb:1e49:0fa0,2368,fd54:2a81:0ff9:f62f:7dde:2789:615a:0f20,445,01:45:29,tcp
3.001499,other,0,0,2,1.00,1.00,0.83,0,24,0.00,0.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:8fe5:3937:6509:0b21:03bd,53302,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,25,11:36:45,tcp
0.000000,other,0,0,0,0.00,0.00,1.00,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:e6c5:000b:16f9:3ff7:0317,45214,fd54:2a81:0ff9:461c:7d24:27b7:60ff:0fed,22,16:45:16,tcp
0.001069,dns,56,72,15,1.00,0.00,0.00,100,100,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,32332,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,00:31:51,udp
2.999350,other,0,0,1,1.00,1.00,0.57,0,31,0.00,0.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:93d1:3ce7:0d7d:05ce:530f,45884,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,18:49:01,tcp
0.001048,dns,56,72,20,1.00,0.00,0.00,99,99,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,27283,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,00:19:51,udp
0.000140,other,0,0,0,0.00,0.00,0.67,1,4,1.00,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:95a7:2bd6:1ed2:6947:7d53,4560,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,25,15:37:36,tcp
0.000000,other,0,0,1,1.00,1.00,1.00,3,20,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:ab82:18cc:2b6e:1b99:0016,50503,fd54:2a81:0ff9:2808:7d47:279a:6189:2fbe,25,02:27:14,tcp
2.932545,other,0,0,0,0.00,0.00,1.00,0,17,0.00,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:362a:130b:2b5b:7e42:50ce,2466,fd54:2a81:0ff9:2808:7d47:279a:6189:2fbe,25,18:07:57,tcp
0.000000,other,0,0,4,1.00,1.00,0.56,7,33,0.14,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:3f3a:436b:0bb5:7ae5:273e,22107,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,16:09:19,tcp
0.000000,other,0,0,1,1.00,1.00,1.00,2,33,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:1277:3f17:000e:0faa:75e5,50973,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,23:44:40,tcp
0.000126,other,0,0,3,1.00,0.00,0.62,2,2,1.00,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:4fa3:038b:1fed:0f6d:4f27,4228,fd54:2a81:0ff9:2808:7d47:279a:6189:2fbe,445,19:57:40,tcp
2.964828,other,0,0,0,0.00,0.00,0.43,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:8698:3c15:49d4:78e4:5d7b,4449,fd54:2a81:0ff9:22e9:7d49:27e3:6050:0783,445,02:57:36,tcp
3.002878,other,0,0,0,0.00,0.00,1.00,0,13,0.00,0.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:6cf0:3650:2ce7:517d:631b,18344,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,11:25:30,tcp
0.000000,other,0,0,1,1.00,1.00,1.00,3,18,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:620c:1e1e:4439:72b8:178f,50019,fd54:2a81:0ff9:2808:7d47:279a:6189:2fbe,25,15:30:24,tcp
0.000000,other,0,0,0,0.00,0.00,1.00,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:02fe:17c8:00f0:39bc:2473,6000,fd54:2a81:0ff9:a1c8:7daf:273a:6011:3b0f,135,08:58:33,tcp
0.000000,other,0,0,0,0.00,0.00,1.00,1,34,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:a016:21a4:60d1:3fad:5d6c,45891,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,25,08:22:50,tcp
0.000000,other,0,0,0,0.00,0.00,1.00,1,18,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:dfe3:190f:0d30:5213:5321,50968,fd54:2a81:0ff9:067d:7df9:2738:61f0:359d,25,20:42:12,tcp
0.001720,dns,45,98,33,1.00,0.00,0.00,100,100,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,22312,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:16:45,udp
0.001724,dns,45,98,34,1.00,0.00,0.00,100,100,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,61296,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:23:56,udp
2.995084,other,0,0,3,0.33,0.00,0.86,0,8,0.00,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:14fb:1300:27e9:174a:4b6f,3266,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,25,14:38:40,tcp
0.001692,dns,56,72,27,1.00,0.00,0.00,99,99,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,50753,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,00:18:45,udp
0.001050,dns,56,72,19,1.00,0.00,0.00,99,99,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,26293,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,00:22:46,udp
0.000075,other,0,0,4,1.00,0.00,0.38,3,9,1.00,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:3cd5:03e3:72c7:3f8f:039a,11659,fd54:2a81:0ff9:067d:7df9:2738:61f0:359d,25,10:21:44,tcp
2.912753,other,0,0,0,0.00,0.00,1.00,32,74,0.00,0.91,0.88,S0,0,0,0,0,fd54:2a81:0ff9:fde9:4972:1893:2fc0:29f1,3781,fd54:2a81:0ff9:442f:7db2:274c:6125:0375,445,03:29:21,tcp
2.876507,other,0,0,0,0.00,0.00,1.00,52,54,0.00,0.92,0.89,S0,0,0,0,0,fd54:2a81:0ff9:df37:05cc:4b7c:43a3:0312,1523,fd54:2a81:0ff9:442f:7db2:274c:6125:0375,445,07:08:35,tcp
0.000000,other,0,0,1,1.00,1.00,0.67,1,27,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:b56f:056c:02fc:0054:154d,44523,fd54:2a81:0ff9:2808:7d47:279a:6189:2fbe,25,02:48:03,tcp
0.000000,other,0,0,1,1.00,1.00,0.62,1,21,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:1697:3e9f:2132:674a:007a,51876,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,19:12:28,tcp
0.000000,other,0,0,0,0.00,0.00,0.50,2,34,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:566f:44bf:02c5:0d0b:127e,34245,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,23:22:28,tcp
2.966155,other,0,0,1,1.00,1.00,0.67,0,19,0.00,0.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:22f9:436c:18d1:38f2:6bee,21036,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,25,02:00:05,tcp
1.292131,ssh,520,1745,3,0.67,0.33,0.00,12,12,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:b303:2170:1886:4c45:3261,58674,fd54:2a81:0ff9:067d:7df9:2738:61f0:359d,22,14:32:36,tcp
2.946010,other,0,0,0,0.00,0.00,0.60,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:47f9:252d:527f:53e7:0fc7,3800,fd54:2a81:0ff9:a3f9:7d29:278b:6135:156c,445,14:02:05,tcp
0.000110,dns,58,107,1,1.00,0.00,0.00,0,66,0.00,0.00,0.00,SF,21355-3-2(1),0,0,0,fd54:2a81:0ff9:fac3:5cb1:744d:03fb:39bb,55575,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,53,07:55:00,udp
2.999427,other,0,0,0,0.00,0.00,0.50,0,14,0.00,0.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:45c7:33c8:21ac:009a:41c3,59854,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,03:30:58,tcp
0.000000,other,0,0,0,0.00,0.00,0.67,0,0,0.00,0.00,0.00,RSTOS0,0,0,0,0,fd54:2a81:0ff9:9954:4daa:5d48:36be:534f,0,fd54:2a81:0ff9:7558:7d36:27f0:60cc:2626,51200,04:16:17,tcp
0.000000,other,0,0,0,0.00,0.00,0.96,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:a3c9:132e:0982:0896:4210,2816,fd54:2a81:0ff9:3b90:7da9:27ea:60df:190c,80,23:08:12,tcp
0.000000,other,0,0,0,0.00,0.00,1.00,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:8323:43d4:330b:0a53:2fe8,7671,fd54:2a81:0ff9:1f16:7de0:27a3:603c:5386,80,02:05:49,tcp
0.000000,other,0,0,0,0.00,0.00,0.43,1,8,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:b221:511c:7e2d:0b70:00cb,38035,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,09:04:01,tcp
0.000422,dns,45,98,13,1.00,0.00,0.00,100,100,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,39377,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:36:14,udp
3.061380,other,0,0,0,0.00,0.00,0.89,0,24,0.00,0.00,0.04,REJ,0,0,0,0,fd54:2a81:0ff9:e35c:2204:6ccf:0a9b:2354,41294,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,25,08:53:32,tcp
0.001095,dns,44,96,22,1.00,0.00,0.00,99,99,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,63587,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,00:20:39,udp
0.001066,dns,45,98,29,1.00,0.00,0.00,99,99,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,23743,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:30:56,udp
0.000000,other,0,0,0,0.00,0.00,1.00,56,56,0.02,0.91,0.91,S0,0,0,0,0,fd54:2a81:0ff9:df37:05cc:4b7c:43a3:0312,4857,fd54:2a81:0ff9:442f:7db2:274c:6125:0375,445,15:44:10,tcp
0.001714,dns,56,72,24,1.00,0.00,0.00,100,100,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,64597,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,00:29:15,udp
0.000000,other,0,0,0,0.00,0.00,1.00,1,14,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:cb5d:4de3:3019:6197:1962,52111,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,25,10:17:39,tcp
2.951773,other,0,0,0,0.00,0.00,1.00,34,38,0.00,0.91,0.82,S0,0,0,0,0,fd54:2a81:0ff9:d72e:033c:2e20:13b5:114a,1541,fd54:2a81:0ff9:442f:7db2:274c:6125:0375,445,23:56:50,tcp
2.984450,other,0,0,0,0.00,0.00,0.00,0,29,0.00,0.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:6922:0f96:399e:37ed:792f,1280,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,25,17:52:33,tcp
0.002040,dns,45,98,37,1.00,0.00,0.00,100,100,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,30105,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:29:32,udp
0.000000,other,0,0,0,0.00,0.00,0.60,2,11,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:6be8:35dd:507b:06a2:0bed,15282,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,25,14:56:18,tcp
0.000000,other,0,0,0,0.00,0.00,0.60,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:32af:4529:51cc:4547:4a9b,48003,fd54:2a81:0ff9:5e09:7d1c:27d9:60de:14cb,80,08:29:51,tcp
0.000000,other,0,0,0,0.00,0.00,1.00,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:7483:23ba:4d4e:0fec:1956,6000,fd54:2a81:0ff9:cffa:7de6:279c:6037:3d83,1433,16:53:03,tcp
0.001121,dns,45,98,34,1.00,0.00,0.00,100,100,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,52406,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:15:56,udp
3.003603,other,0,0,1,1.00,1.00,1.00,0,25,0.00,0.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:ade4:3ee2:68dd:25c3:6541,48740,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,08:33:04,tcp
0.000000,other,0,0,3,1.00,1.00,1.00,3,37,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:f438:24a9:7066:3026:732e,37070,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,18:13:08,tcp
0.001062,dns,45,98,26,1.00,0.00,0.00,100,100,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,37627,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:31:01,udp
0.000000,other,0,0,1,1.00,1.00,1.00,1,14,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:f7b8:375e:2173:313d:33ce,33628,fd54:2a81:0ff9:2808:7d47:279a:6189:2fbe,25,10:12:34,tcp
0.000128,dns,56,103,0,0.00,0.00,0.00,2,80,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:de81:21e2:0526:49e8:03ff,51882,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,53,16:33:52,udp
3.000092,other,0,0,0,0.00,0.00,1.00,0,14,0.00,0.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:c3f3:476f:0d0c:0fa0:4340,52562,fd54:2a81:0ff9:067d:7df9:2738:61f0:359d,25,04:00:31,tcp
0.000462,dns,45,98,22,1.00,0.00,0.00,100,100,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,24546,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:22:57,udp
0.000000,other,0,0,0,0.00,0.00,0.60,3,22,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:05d3:1f1b:3cb0:7936:0368,50704,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,25,08:39:18,tcp
0.000108,dns,47,96,1,1.00,0.00,0.00,2,41,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:39a6:0b76:250e:5f3c:741f,32339,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,53,14:53:53,udp
1.220565,ssh,520,1745,1,1.00,0.00,0.00,12,12,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:b303:2170:1886:4c45:3261,58237,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,22,14:20:45,tcp
2.946725,other,0,0,0,0.00,0.00,0.80,34,37,0.00,0.91,0.84,S0,0,0,0,0,fd54:2a81:0ff9:df37:05cc:4b7c:43a3:0312,1978,fd54:2a81:0ff9:442f:7db2:274c:6125:0375,445,20:31:02,tcp
0.001093,dns,45,98,27,1.00,0.00,0.00,98,98,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,39198,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:24:43,udp
2.999375,other,0,0,0,0.00,0.00,0.96,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:3459:2557:569e:4da4:05da,43710,fd54:2a81:0ff9:177f:7dbd:277c:6091:2768,22,02:16:38,tcp
0.000000,other,0,0,2,0.00,0.00,0.50,2,29,0.50,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:381f:4bfb:6a6f:3f94:56f2,39240,fd54:2a81:0ff9:2808:7d47:279a:6189:2fbe,25,14:25:26,tcp
1.206438,ssh,520,1745,2,0.50,0.50,0.00,14,14,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:b303:2170:1886:4c45:3261,51530,fd54:2a81:0ff9:2808:7d47:279a:6189:2fbe,22,14:13:41,tcp
0.000086,other,0,0,0,0.00,0.00,0.83,1,5,1.00,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:10f9:17f6:21d9:03c7:39d0,2699,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,10:57:17,tcp
3.056528,other,0,0,0,0.00,0.00,0.67,49,49,0.00,0.92,0.92,S0,0,0,0,0,fd54:2a81:0ff9:df37:05cc:4b7c:43a3:0312,2519,fd54:2a81:0ff9:442f:7db2:274c:6125:0375,445,16:13:24,tcp
3.060580,other,0,0,0,0.00,0.00,0.22,62,64,0.00,0.92,0.89,S0,0,0,0,0,fd54:2a81:0ff9:df37:05cc:4b7c:43a3:0312,1844,fd54:2a81:0ff9:442f:7db2:274c:6125:0375,445,14:52:49,tcp
0.000000,other,0,0,0,0.00,0.00,0.97,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:2667:3801:4b7f:11ef:03b2,37082,fd54:2a81:0ff9:2f18:7d74:27e5:6063:0f31,19,02:07:29,udp
2.815864,ssh,520,1745,0,0.00,0.00,0.00,14,14,0.00,0.00,0.00,SF,19559-1-5(1),0,0,0,fd54:2a81:0ff9:8600:2bac:334b:1188:75ff,53746,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,22,00:23:31,tcp
3.057961,other,0,0,0,0.00,0.00,1.00,38,42,0.00,0.92,0.83,S0,0,0,0,0,fd54:2a81:0ff9:df37:05cc:4b7c:43a3:0312,1926,fd54:2a81:0ff9:442f:7db2:274c:6125:0375,445,05:05:22,tcp
2.953644,ssh,520,1745,0,0.00,0.00,0.00,14,14,0.00,0.00,0.00,SF,19559-1-5(1),0,0,0,fd54:2a81:0ff9:8600:2bac:334b:1188:75ff,55627,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,22,00:24:31,tcp
0.000000,other,0,0,0,0.00,0.00,0.89,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:637e:0b74:18de:4b72:08a6,12200,fd54:2a81:0ff9:794e:7dab:2747:6080:03fc,443,01:58:10,tcp
0.000000,other,0,0,0,0.00,0.00,0.33,0,7,0.00,0.00,0.00,OTH,0,0,0,0,fd54:2a81:0ff9:3bd4:7de5:2759:6037:0b6f,19009,fd54:2a81:0ff9:ab7b:4feb:0725:0f90:2edc,80,06:28:22,tcp
0.000000,other,0,0,0,0.00,0.00,0.00,5,26,0.20,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:da4c:4da7:2528:1b73:4bbe,39824,fd54:2a81:0ff9:2808:7d47:279a:6189:2fbe,25,15:27:00,tcp
0.001239,dns,45,98,29,1.00,0.00,0.00,100,100,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,17194,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:34:12,udp
0.000000,other,0,0,0,0.00,0.00,1.00,3,42,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:566f:44bf:02c5:0d0b:127e,53651,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,25,16:15:40,tcp
2.998142,other,0,0,0,0.00,0.00,0.75,0,1,0.00,0.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:c723:0793:02cd:0ca0:0006,3981,fd54:2a81:0ff9:b8d0:7d7e:27c7:60ef:2713,445,22:00:09,tcp
3.312694,other,128,209,0,0.00,0.00,0.89,54,54,0.00,0.93,0.93,SF,0,0,0,0,fd54:2a81:0ff9:df37:05cc:4b7c:43a3:0312,2956,fd54:2a81:0ff9:442f:7db2:274c:6125:0375,445,08:37:58,tcp
0.000082,other,0,0,0,0.00,0.00,1.00,1,11,1.00,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:b250:23bb:0945:03ca:4bbc,50734,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,15:47:25,tcp
0.000000,other,0,0,1,1.00,1.00,1.00,1,25,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:fa00:36e9:395a:1df3:4de5,46738,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,23:20:53,tcp
0.000000,other,0,0,2,1.00,1.00,0.67,1,19,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:381f:4bfb:6a6f:3f94:56f2,50452,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,11:34:07,tcp
0.000000,other,0,0,0,0.00,0.00,0.33,41,41,0.02,0.90,0.90,S0,0,0,0,0,fd54:2a81:0ff9:d72e:033c:2e20:13b5:114a,2763,fd54:2a81:0ff9:442f:7db2:274c:6125:0375,445,23:12:02,tcp
0.000063,other,0,0,2,1.00,0.00,0.67,2,8,1.00,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:1bba:3583:3928:2fd7:0e7b,3875,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,445,14:53:50,tcp
0.995734,other,0,0,0,0.00,0.00,0.80,0,13,0.00,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:0f35:4bd9:6a64:3f2c:55a1,56151,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,16:48:53,tcp
0.001052,dns,56,72,19,1.00,0.00,0.00,97,97,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,11834,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,00:28:32,udp
3.014067,other,0,0,0,0.00,0.00,0.75,4,4,0.00,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:c30c:15d7:22d9:5928:47b5,3263,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,13:03:03,tcp
0.000098,other,0,0,8,1.00,0.12,0.36,9,58,0.22,0.00,0.10,REJ,0,0,0,0,fd54:2a81:0ff9:7d14:5073:73e7:0759:0386,2863,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,14:51:31,tcp
0.000000,other,0,0,0,0.00,0.00,0.75,2,18,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:a514:19b6:032a:15be:0ff8,59925,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,22:29:05,tcp
0.001118,dns,45,98,9,1.00,0.00,0.00,100,100,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,56809,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:37:09,udp
2.966225,other,0,0,0,0.00,0.00,1.00,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:2ac4:0970:2fd6:60d6:0791,1110,fd54:2a81:0ff9:fa8e:7d03:2788:6068:2bc6,445,02:52:37,tcp
0.000000,other,0,0,0,0.00,0.00,1.00,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:c3a5:495e:3f87:3c76:4e4e,47337,fd54:2a81:0ff9:ec2b:7d61:2753:608e:0faf,7071,07:51:01,tcp
0.000000,other,0,0,0,0.00,0.00,0.95,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:ae4b:0b10:6c0a:219b:20aa,6000,fd54:2a81:0ff9:3db2:7d6f:2772:60ad:410f,22,18:07:38,tcp
0.561634,other,60,0,0,0.00,0.00,0.62,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:24ae:1316:59bf:2a75:5e62,6881,fd54:2a81:0ff9:4e69:7d24:276a:6152:32c7,24036,23:26:59,udp
0.000000,other,0,0,0,0.00,0.00,1.00,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:0360:1d8f:27b8:03c2:0f63,12212,fd54:2a81:0ff9:fa8e:7d03:2788:6068:2bc6,0,22:22:26,tcp
2.275741,ssh,536,1745,1,1.00,0.00,0.00,7,7,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:629a:0367:74fb:16c3:4b4d,61187,fd54:2a81:0ff9:067d:7df9:2738:61f0:359d,22,09:15:00,tcp
0.000000,other,0,0,0,0.00,0.00,1.00,1,12,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:a978:0096:0311:4057:51cd,45779,fd54:2a81:0ff9:067d:7df9:2738:61f0:359d,25,02:17:02,tcp
0.000000,other,0,0,2,1.00,1.00,1.00,5,32,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:af46:3c9e:153a:0b54:050f,48365,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,18:27:43,tcp
0.000000,other,0,0,0,0.00,0.00,1.00,0,0,0.00,0.00,0.00,OTH,384-1-8(1),0,0,0,fd54:2a81:0ff9:3185:4b91:649f:34e2:0370,8,fd54:2a81:0ff9:af41:7dfd:2784:60bb:6eff,0,01:03:08,icmp
