"No.","Time","Source","Destination","Protocol","Length","Info"
"1221","13.082146734","45.33.7.16","192.168.56.105","TCP","60","80  >  54236 [ACK] Seq=75853 Ack=25238 Win=65535 Len=0"
"1222","13.139280185","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1223","13.139280574","192.168.56.105","45.33.7.16","TCP","60","54242  >  80 [ACK] Seq=24091 Ack=74089 Win=65535 Len=0"
"1224","13.146248947","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_259 HTTP/1.1 "
"1225","13.148460738","45.33.7.16","192.168.56.105","TCP","60","80  >  54242 [ACK] Seq=74089 Ack=24665 Win=65535 Len=0"
"1226","13.164686890","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1227","13.165472713","192.168.56.105","45.33.7.16","TCP","60","54224  >  80 [ACK] Seq=25240 Ack=77617 Win=65535 Len=0"
"1228","13.169086225","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_260 HTTP/1.1 "
"1229","13.170754183","45.33.7.16","192.168.56.105","TCP","60","80  >  54224 [ACK] Seq=77617 Ack=25814 Win=65535 Len=0"
"1230","13.182769735","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1231","13.182770202","192.168.56.105","45.33.7.16","TCP","60","54266  >  80 [ACK] Seq=24091 Ack=74089 Win=65535 Len=0"
"1232","13.186696218","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_261 HTTP/1.1 "
"1233","13.186696599","45.33.7.16","192.168.56.105","TCP","60","80  >  54266 [ACK] Seq=74089 Ack=24665 Win=65535 Len=0"
"1234","13.198605573","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1235","13.198605942","192.168.56.105","45.33.7.16","TCP","60","54258  >  80 [ACK] Seq=24092 Ack=74089 Win=65535 Len=0"
"1236","13.202215901","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_262 HTTP/1.1 "
"1237","13.206343099","45.33.7.16","192.168.56.105","TCP","60","80  >  54258 [ACK] Seq=74089 Ack=24666 Win=65535 Len=0"
"1238","13.213677843","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1239","13.214402944","192.168.56.105","45.33.7.16","TCP","60","54214  >  80 [ACK] Seq=25836 Ack=85382 Win=65535 Len=0"
"1240","13.217074761","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_263 HTTP/1.1 "
"1241","13.220618603","45.33.7.16","192.168.56.105","TCP","60","80  >  54214 [ACK] Seq=85382 Ack=26410 Win=65535 Len=0"
"1242","13.231165413","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1243","13.231165717","192.168.56.105","45.33.7.16","TCP","60","54236  >  80 [ACK] Seq=25238 Ack=77617 Win=65535 Len=0"
"1244","13.233152698","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_264 HTTP/1.1 "
"1245","13.236100329","45.33.7.16","192.168.56.105","TCP","60","80  >  54236 [ACK] Seq=77617 Ack=25812 Win=65535 Len=0"
"1246","13.298050500","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1247","13.298051104","192.168.56.105","45.33.7.16","TCP","60","54242  >  80 [ACK] Seq=24665 Ack=75853 Win=65535 Len=0"
"1248","13.298051194","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_265 HTTP/1.1 "
"1249","13.306305831","45.33.7.16","192.168.56.105","TCP","60","80  >  54242 [ACK] Seq=75853 Ack=25239 Win=65535 Len=0"
"1250","13.320025362","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1251","13.320025759","192.168.56.105","45.33.7.16","TCP","60","54224  >  80 [ACK] Seq=25814 Ack=79381 Win=65535 Len=0"
"1252","13.326512004","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_266 HTTP/1.1 "
"1253","13.328882041","45.33.7.16","192.168.56.105","TCP","60","80  >  54224 [ACK] Seq=79381 Ack=26388 Win=65535 Len=0"
"1254","13.339072505","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1255","13.339924918","192.168.56.105","45.33.7.16","TCP","60","54266  >  80 [ACK] Seq=24665 Ack=75853 Win=65535 Len=0"
"1256","13.348894466","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_267 HTTP/1.1 "
"1257","13.354363951","45.33.7.16","192.168.56.105","TCP","60","80  >  54266 [ACK] Seq=75853 Ack=25239 Win=65535 Len=0"
"1258","13.359160702","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1259","13.367525915","192.168.56.105","45.33.7.16","TCP","60","54258  >  80 [ACK] Seq=24666 Ack=75853 Win=65535 Len=0"
"1260","13.367526271","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_268 HTTP/1.1 "
"1261","13.367526298","45.33.7.16","192.168.56.105","TCP","60","80  >  54258 [ACK] Seq=75853 Ack=25240 Win=65535 Len=0"
"1262","13.371483100","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1263","13.371962341","192.168.56.105","45.33.7.16","TCP","60","54214  >  80 [ACK] Seq=26410 Ack=87146 Win=65535 Len=0"
"1264","13.384169891","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1265","13.384570601","192.168.56.105","31.13.82.7","TLSv1.2","93","Application Data"
"1266","13.385566689","31.13.82.7","192.168.56.105","TCP","60","443  >  44344 [ACK] Seq=79 Ack=118 Win=65535 Len=0"
"1267","13.390441316","192.168.56.105","45.33.7.16","TCP","60","54236  >  80 [ACK] Seq=25812 Ack=79381 Win=65535 Len=0"
"1268","13.391074293","192.168.56.105","31.13.82.7","TLSv1.2","93","Application Data"
"1269","13.391074569","192.168.56.105","104.244.42.8","TLSv1.2","93","Application Data"
"1270","13.391074659","192.168.56.105","104.244.42.8","TLSv1.2","93","Application Data"
"1271","13.391074695","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_269 HTTP/1.1 "
"1272","13.393278061","31.13.82.7","192.168.56.105","TCP","60","443  >  49718 [ACK] Seq=79 Ack=118 Win=65535 Len=0"
"1273","13.393278408","104.244.42.8","192.168.56.105","TCP","60","443  >  43398 [ACK] Seq=79 Ack=118 Win=65535 Len=0"
"1274","13.393278449","104.244.42.8","192.168.56.105","TCP","60","443  >  42680 [ACK] Seq=79 Ack=118 Win=65535 Len=0"
"1275","13.393278555","45.33.7.16","192.168.56.105","TCP","60","80  >  54214 [ACK] Seq=87146 Ack=26984 Win=65535 Len=0"
"1276","13.395412439","31.13.82.7","192.168.56.105","TLSv1.2","93","Application Data"
"1277","13.397080569","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_270 HTTP/1.1 "
"1278","13.398101980","45.33.7.16","192.168.56.105","TCP","60","80  >  54236 [ACK] Seq=79381 Ack=26386 Win=65535 Len=0"
"1279","13.400332122","192.168.56.105","31.13.82.7","TCP","60","44344  >  443 [ACK] Seq=118 Ack=118 Win=62780 Len=0"
"1280","13.403218593","104.244.42.8","192.168.56.105","TLSv1.2","93","Application Data"
"1281","13.403218908","31.13.82.7","192.168.56.105","TLSv1.2","93","Application Data"
"1282","13.403678042","104.244.42.8","192.168.56.105","TLSv1.2","93","Application Data"
"1283","13.405827132","192.168.56.105","104.244.42.8","TCP","60","43398  >  443 [ACK] Seq=118 Ack=118 Win=62780 Len=0"
"1284","13.405827420","192.168.56.105","31.13.82.7","TCP","60","49718  >  443 [ACK] Seq=118 Ack=118 Win=65535 Len=0"
"1285","13.406441047","192.168.56.105","104.244.42.8","TCP","60","42680  >  443 [ACK] Seq=118 Ack=118 Win=62780 Len=0"
"1286","13.447803240","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1287","13.450853510","192.168.56.105","45.33.7.16","TCP","60","54242  >  80 [ACK] Seq=25239 Ack=77617 Win=65535 Len=0"
"1288","13.460373178","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_271 HTTP/1.1 "
"1289","13.461977529","45.33.7.16","192.168.56.105","TCP","60","80  >  54242 [ACK] Seq=77617 Ack=25813 Win=65535 Len=0"
"1290","13.475058015","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1291","13.478417791","192.168.56.105","45.33.7.16","TCP","60","54224  >  80 [ACK] Seq=26388 Ack=81145 Win=65535 Len=0"
"1292","13.480228055","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_272 HTTP/1.1 "
"1293","13.482058643","45.33.7.16","192.168.56.105","TCP","60","80  >  54224 [ACK] Seq=81145 Ack=26962 Win=65535 Len=0"
"1294","13.504534173","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1295","13.504534541","192.168.56.105","45.33.7.16","TCP","60","54266  >  80 [ACK] Seq=25239 Ack=77617 Win=65535 Len=0"
"1296","13.518986075","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1297","13.520583312","192.168.56.105","45.33.7.16","TCP","60","54258  >  80 [ACK] Seq=25240 Ack=77617 Win=65535 Len=0"
"1298","13.531296414","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_273 HTTP/1.1 "
"1299","13.531296803","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_274 HTTP/1.1 "
"1300","13.535618506","45.33.7.16","192.168.56.105","TCP","60","80  >  54266 [ACK] Seq=77617 Ack=25813 Win=65535 Len=0"
"1301","13.535618866","45.33.7.16","192.168.56.105","TCP","60","80  >  54258 [ACK] Seq=77617 Ack=25814 Win=65535 Len=0"
"1302","13.543690909","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1303","13.545553802","192.168.56.105","45.33.7.16","TCP","60","54214  >  80 [ACK] Seq=26984 Ack=88910 Win=65535 Len=0"
"1304","13.546602209","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_275 HTTP/1.1 "
"1305","13.549485917","45.33.7.16","192.168.56.105","TCP","60","80  >  54214 [ACK] Seq=88910 Ack=27558 Win=65535 Len=0"
"1306","13.555690617","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1307","13.555691210","192.168.56.105","45.33.7.16","TCP","60","54236  >  80 [ACK] Seq=26386 Ack=81145 Win=65535 Len=0"
"1308","13.559790257","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_276 HTTP/1.1 "
"1309","13.562986031","45.33.7.16","192.168.56.105","TCP","60","80  >  54236 [ACK] Seq=81145 Ack=26960 Win=65535 Len=0"
"1310","13.580874049","192.168.56.105","150.100.16.111","TCP","60","[TCP Dup ACK 69#1] 35082  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"1311","13.580874376","192.168.56.105","150.100.16.111","TCP","60","[TCP Dup ACK 70#1] 35072  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"1312","13.580874433","150.100.16.111","192.168.56.105","TCP","60","[TCP Dup ACK 71#1] 443  >  35082 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"1313","13.580874480","150.100.16.111","192.168.56.105","TCP","60","[TCP Dup ACK 72#1] 443  >  35072 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"1314","13.612274050","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1315","13.614988390","192.168.56.105","45.33.7.16","TCP","60","54242  >  80 [ACK] Seq=25813 Ack=79381 Win=65535 Len=0"
"1316","13.617536969","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_277 HTTP/1.1 "
"1317","13.621190135","45.33.7.16","192.168.56.105","TCP","60","80  >  54242 [ACK] Seq=79381 Ack=26387 Win=65535 Len=0"
"1318","13.630244840","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1319","13.634604880","192.168.56.105","45.33.7.16","TCP","60","54224  >  80 [ACK] Seq=26962 Ack=82909 Win=65535 Len=0"
"1320","13.649233700","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_278 HTTP/1.1 "
"1321","13.652715392","45.33.7.16","192.168.56.105","TCP","60","80  >  54224 [ACK] Seq=82909 Ack=27536 Win=65535 Len=0"
"1322","13.687647902","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1323","13.687648455","192.168.56.105","45.33.7.16","TCP","60","54266  >  80 [ACK] Seq=25813 Ack=79381 Win=65535 Len=0"
"1324","13.687648557","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_279 HTTP/1.1 "
"1325","13.687648593","45.33.7.16","192.168.56.105","TCP","60","80  >  54266 [ACK] Seq=79381 Ack=26387 Win=65535 Len=0"
"1326","13.690517426","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1327","13.690994873","192.168.56.105","45.33.7.16","TCP","60","54258  >  80 [ACK] Seq=25814 Ack=79381 Win=65535 Len=0"
"1328","13.692441454","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_280 HTTP/1.1 "
"1329","13.694770235","45.33.7.16","192.168.56.105","TCP","60","80  >  54258 [ACK] Seq=79381 Ack=26388 Win=65535 Len=0"
"1330","13.698686713","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1331","13.698687104","192.168.56.105","45.33.7.16","TCP","60","54214  >  80 [ACK] Seq=27558 Ack=90674 Win=65535 Len=0"
"1332","13.698687134","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_281 HTTP/1.1 "
"1333","13.704489728","45.33.7.16","192.168.56.105","TCP","60","80  >  54214 [ACK] Seq=90674 Ack=28132 Win=65535 Len=0"
"1334","13.711719585","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1335","13.711719900","192.168.56.105","45.33.7.16","TCP","60","54236  >  80 [ACK] Seq=26960 Ack=82909 Win=65535 Len=0"
"1336","13.714439137","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_282 HTTP/1.1 "
"1337","13.716349528","45.33.7.16","192.168.56.105","TCP","60","80  >  54236 [ACK] Seq=82909 Ack=27534 Win=65535 Len=0"
"1338","13.768112972","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1339","13.771074889","192.168.56.105","45.33.7.16","TCP","60","54242  >  80 [ACK] Seq=26387 Ack=81145 Win=65535 Len=0"
"1340","13.771075314","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_283 HTTP/1.1 "
"1341","13.774396094","45.33.7.16","192.168.56.105","TCP","60","80  >  54242 [ACK] Seq=81145 Ack=26961 Win=65535 Len=0"
"1342","13.800012796","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1343","13.800013174","192.168.56.105","45.33.7.16","TCP","60","54224  >  80 [ACK] Seq=27536 Ack=84673 Win=65535 Len=0"
"1344","13.802048355","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_284 HTTP/1.1 "
"1345","13.805039805","45.33.7.16","192.168.56.105","TCP","60","80  >  54224 [ACK] Seq=84673 Ack=28110 Win=65535 Len=0"
"1346","13.840553922","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1347","13.841367243","192.168.56.105","45.33.7.16","TCP","60","54266  >  80 [ACK] Seq=26387 Ack=81145 Win=65535 Len=0"
"1348","13.842960742","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_285 HTTP/1.1 "
"1349","13.850383174","45.33.7.16","192.168.56.105","TCP","60","80  >  54266 [ACK] Seq=81145 Ack=26961 Win=65535 Len=0"
"1350","13.850383485","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1351","13.854190059","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1352","13.856016921","192.168.56.105","45.33.7.16","TCP","60","54258  >  80 [ACK] Seq=26388 Ack=81145 Win=65535 Len=0"
"1353","13.856017479","192.168.56.105","45.33.7.16","TCP","60","54214  >  80 [ACK] Seq=28132 Ack=92438 Win=65535 Len=0"
"1354","13.860795736","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_286 HTTP/1.1 "
"1355","13.863015137","45.33.7.16","192.168.56.105","TCP","60","80  >  54214 [ACK] Seq=92438 Ack=28706 Win=65535 Len=0"
"1356","13.865983734","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1357","13.870989721","192.168.56.105","45.33.7.16","TCP","60","54236  >  80 [ACK] Seq=27534 Ack=84673 Win=65535 Len=0"
"1358","13.889259180","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_287 HTTP/1.1 "
"1359","13.891133902","45.33.7.16","192.168.56.105","TCP","60","80  >  54258 [ACK] Seq=81145 Ack=26962 Win=65535 Len=0"
"1360","13.916442165","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_288 HTTP/1.1 "
"1361","13.920223082","45.33.7.16","192.168.56.105","TCP","60","80  >  54236 [ACK] Seq=84673 Ack=28108 Win=65535 Len=0"
"1362","13.925588583","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1363","13.927671376","192.168.56.105","45.33.7.16","TCP","60","54242  >  80 [ACK] Seq=26961 Ack=82909 Win=65535 Len=0"
"1364","13.938483106","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_289 HTTP/1.1 "
"1365","13.940779434","45.33.7.16","192.168.56.105","TCP","60","80  >  54242 [ACK] Seq=82909 Ack=27535 Win=65535 Len=0"
"1366","13.955190801","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1367","13.955191112","192.168.56.105","45.33.7.16","TCP","60","54224  >  80 [ACK] Seq=28110 Ack=86437 Win=65535 Len=0"
"1368","13.959662010","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_290 HTTP/1.1 "
"1369","13.959662737","45.33.7.16","192.168.56.105","TCP","60","80  >  54224 [ACK] Seq=86437 Ack=28684 Win=65535 Len=0"
"1370","13.998104110","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1371","13.998557880","192.168.56.105","45.33.7.16","TCP","60","54266  >  80 [ACK] Seq=26961 Ack=82909 Win=65535 Len=0"
"1372","13.999850868","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_291 HTTP/1.1 "
"1373","14.004018266","45.33.7.16","192.168.56.105","TCP","60","80  >  54266 [ACK] Seq=82909 Ack=27535 Win=65535 Len=0"
"1374","14.010599644","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1375","14.010599945","192.168.56.105","45.33.7.16","TCP","60","54214  >  80 [ACK] Seq=28706 Ack=94202 Win=65535 Len=0"
"1376","14.014157875","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_292 HTTP/1.1 "
"1377","14.015299940","45.33.7.16","192.168.56.105","TCP","60","80  >  54214 [ACK] Seq=94202 Ack=29280 Win=65535 Len=0"
"1378","14.042447987","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1379","14.044766650","192.168.56.105","45.33.7.16","TCP","60","54258  >  80 [ACK] Seq=26962 Ack=82909 Win=65535 Len=0"
"1380","14.048947908","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_293 HTTP/1.1 "
"1381","14.053170481","45.33.7.16","192.168.56.105","TCP","60","80  >  54258 [ACK] Seq=82909 Ack=27536 Win=65535 Len=0"
"1382","14.069019475","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1383","14.070474110","192.168.56.105","45.33.7.16","TCP","60","54236  >  80 [ACK] Seq=28108 Ack=86437 Win=65535 Len=0"
"1384","14.072753712","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_294 HTTP/1.1 "
"1385","14.074151969","45.33.7.16","192.168.56.105","TCP","60","80  >  54236 [ACK] Seq=86437 Ack=28682 Win=65535 Len=0"
"1386","14.087755054","45.33.7.16","192.168.56.105","TCP","1514","80  >  54242 [PSH, ACK] Seq=82909 Ack=27535 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1387","14.091357572","45.33.7.16","192.168.56.105","HTTP","358","HTTP/1.1 200 OK  (PNG)"
"1388","14.091357915","192.168.56.105","45.33.7.16","TCP","60","54242  >  80 [ACK] Seq=27535 Ack=84673 Win=65535 Len=0"
"1389","14.091853922","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_295 HTTP/1.1 "
"1390","14.094108075","45.33.7.16","192.168.56.105","TCP","60","80  >  54242 [ACK] Seq=84673 Ack=28109 Win=65535 Len=0"
"1391","14.111511119","45.33.7.16","192.168.56.105","TCP","1514","80  >  54224 [PSH, ACK] Seq=86437 Ack=28684 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1392","14.111511664","45.33.7.16","192.168.56.105","HTTP","358","HTTP/1.1 200 OK  (PNG)"
"1393","14.111918197","192.168.56.105","45.33.7.16","TCP","60","54224  >  80 [ACK] Seq=28684 Ack=88201 Win=65535 Len=0"
"1394","14.113309753","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_296 HTTP/1.1 "
"1395","14.114746158","45.33.7.16","192.168.56.105","TCP","60","80  >  54224 [ACK] Seq=88201 Ack=29258 Win=65535 Len=0"
"1396","14.156133957","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1397","14.156134299","192.168.56.105","45.33.7.16","TCP","60","54266  >  80 [ACK] Seq=27535 Ack=84673 Win=65535 Len=0"
"1398","14.158822099","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_297 HTTP/1.1 "
"1399","14.159252623","45.33.7.16","192.168.56.105","TCP","60","80  >  54266 [ACK] Seq=84673 Ack=28109 Win=65535 Len=0"
"1400","14.165499080","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1401","14.166146089","192.168.56.105","45.33.7.16","TCP","60","54214  >  80 [ACK] Seq=29280 Ack=95966 Win=65535 Len=0"
"1402","14.168393930","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_298 HTTP/1.1 "
"1403","14.171634229","45.33.7.16","192.168.56.105","TCP","60","80  >  54214 [ACK] Seq=95966 Ack=29854 Win=65535 Len=0"
"1404","14.203908561","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1405","14.203908924","192.168.56.105","45.33.7.16","TCP","60","54258  >  80 [ACK] Seq=27536 Ack=84673 Win=65535 Len=0"
"1406","14.208865557","45.33.7.16","192.168.56.105","TCP","60","[TCP ACKed unseen segment] 80  >  54258 [ACK] Seq=84673 Ack=28110 Win=65535 Len=0"
"1407","14.208865909","192.168.56.105","45.33.7.16","TCP","628","[TCP Spurious Retransmission] 54258  >  80 [PSH, ACK] Seq=27536 Ack=84673 Win=65535 Len=574"
"1408","14.222580251","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1409","14.224048572","192.168.56.105","45.33.7.16","TCP","60","54236  >  80 [ACK] Seq=28682 Ack=88201 Win=65535 Len=0"
"1410","14.232426416","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_300 HTTP/1.1 "
"1411","14.236878536","45.33.7.16","192.168.56.105","TCP","60","80  >  54236 [ACK] Seq=88201 Ack=29256 Win=65535 Len=0"
"1412","14.242416741","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1413","14.243436253","192.168.56.105","45.33.7.16","TCP","60","54242  >  80 [ACK] Seq=28109 Ack=86437 Win=65535 Len=0"
"1414","14.260147077","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_301 HTTP/1.1 "
"1415","14.262171862","45.33.7.16","192.168.56.105","TCP","60","80  >  54242 [ACK] Seq=86437 Ack=28683 Win=65535 Len=0"
"1416","14.263503997","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1417","14.264459446","192.168.56.105","45.33.7.16","TCP","60","54224  >  80 [ACK] Seq=29258 Ack=89965 Win=65535 Len=0"
"1418","14.278409909","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_302 HTTP/1.1 "
"1419","14.280002415","45.33.7.16","192.168.56.105","TCP","60","80  >  54224 [ACK] Seq=89965 Ack=29832 Win=65535 Len=0"
"1420","14.317007860","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1421","14.317008171","192.168.56.105","45.33.7.16","TCP","60","54266  >  80 [ACK] Seq=28109 Ack=86437 Win=65535 Len=0"
"1422","14.320019802","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_303 HTTP/1.1 "
"1423","14.322439494","45.33.7.16","192.168.56.105","TCP","60","80  >  54266 [ACK] Seq=86437 Ack=28683 Win=65535 Len=0"
"1424","14.327896485","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1425","14.327896860","192.168.56.105","45.33.7.16","TCP","60","54214  >  80 [ACK] Seq=29854 Ack=97730 Win=65535 Len=0"
"1426","14.327896903","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_304 HTTP/1.1 "
"1427","14.332835660","45.33.7.16","192.168.56.105","TCP","60","80  >  54214 [ACK] Seq=97730 Ack=30428 Win=65535 Len=0"
"1428","14.362538534","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1429","14.363355314","192.168.56.105","45.33.7.16","TCP","60","54258  >  80 [ACK] Seq=28110 Ack=86437 Win=65535 Len=0"
"1430","14.367705045","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_305 HTTP/1.1 "
"1431","14.368945552","45.33.7.16","192.168.56.105","TCP","60","80  >  54258 [ACK] Seq=86437 Ack=28684 Win=65535 Len=0"
"1432","14.384653158","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1433","14.388247796","192.168.56.105","45.33.7.16","TCP","60","54236  >  80 [ACK] Seq=29256 Ack=89965 Win=65535 Len=0"
"1434","14.390094467","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_306 HTTP/1.1 "
"1435","14.391247215","45.33.7.16","192.168.56.105","TCP","60","80  >  54236 [ACK] Seq=89965 Ack=29830 Win=65535 Len=0"
"1436","14.412169930","45.33.7.16","192.168.56.105","HTTP","1818","HTTP/1.1 200 OK  (PNG)"
"1437","14.415447425","192.168.56.105","45.33.7.16","TCP","60","54242  >  80 [ACK] Seq=28683 Ack=88201 Win=65535 Len=0"
"1438","14.418959672","192.168.56.105","45.33.7.16","HTTP","628","GET /check.png?16911399269514_307 HTTP/1.1 "
"1439","14.419720166","45.33.7.16","192.168.56.105","TCP","60","80  >  54242 [ACK] Seq=88201 Ack=29257 Win=65535 Len=0"
